order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1476954,97370,Momoya,Japanese,14.21,Weekend,Not given,24,30
1478765,94467,Terms of Endearment,Vegetarian,4.5,Weekend,5,31,24
1496976,193849,Mamoun's,Middle Eastern,23.36,Weekday,4,27,19
1481752,255514,De Robertis Chelsea,Coffee,25.74,Weekend,Not given,27,27
1485469,452465,Ample Hills,Ice Cream,21.65,Weekday,3,32,24
1480407,207633,Breads Bakery,Bakery,12.63,Weekend,5,26,22
1487863,391365,Pete's Tavern,American,23.64,Weekday,3,32,28
1477766,186473,Blue Ribbon Sushi,Japanese,19.45,Weekday,Not given,22,27
1481693,121142,Carnegie Deli,Deli,18.3,Weekend,Not given,26,22
1489398,221885,Nakamura,Japan,19.66,Weekday,3,35,19
1495604,311984,Champs Diner,Vegetarian,25.31,Weekday,3,33,15
1495210,477910,Robert,American,13.76,Weekday,Not given,25,21
1479413,22852,Ippudo,Japanese,19.97,Weekend,5,30,23
1493275,87190,Noodle Village,Chinese,19.08,Weekend,4,26,19
1485226,460697,Miznon,Middle Eastern,5.6,Weekend,4,21,18
1480479,322164,STK,Steakhouse,18.56,Weekend,3,31,25
1482232,162459,Shun Lee Palace $0 Delivery Fee,Chinese,23.18,Weekday,Not given,29,19
1494578,216725,Root & Bone,Southern,19.44,Weekday,3,31,25
1485466,25776,Clinton St. Baking Company,American,9.49,Weekend,5,29,20
1491821,83383,Hill Country Barbecue Market,BBQ,8.63,Weekday,4,27,17
1478926,299772,Turntable Chicken Jazz,Korean,17.24,Weekday,Not given,30,26
1495900,233794,Wu's Wonton King,Chinese,19.95,Weekday,5,29,20
1491108,165344,Dough - $5 off first order,Bakery,4.5,Weekend,3,30,25
1481374,255362,Minetta Tavern,American,12.77,Weekday,Not given,33,26
1496022,383671,Fraunces Tavern,American,19.43,Weekday,5,30,24
1489613,480375,Sonnyboy,Australian,27.36,Weekend,Not given,24,15
1491864,412820,Peak,American,21.71,Weekday,3,24,20
1491350,380005,Felix,French,23.28,Weekend,4,23,18
1491267,214260,Insa,Korean,4.5,Weekend,3,35,21
1486790,368526,Oren's Daily Roast,Coffee,35.0,Weekend,4,32,23
1487807,396412,Birria-Landia,Mexican,22.61,Weekend,5,23,29
1485252,309010,Oiji Mi,Korean,11.07,Weekday,Not given,23,15
1484342,201961,The Dead Rabbit,American,20.29,Weekend,5,29,33
1479777,284660,Don Angie,Italian,24.52,Weekend,Not given,27,24
1484742,435312,Magnolia Bakery,Bakery,15.24,Weekend,4,20,26
1479525,155477,Zibetto,Coffee,33.32,Weekend,Not given,32,24
1479039,228261,Maialino,Italia,4.5,Weekday,3,21,24
1487100,248704,Angel's Share,Japanese,17.55,Weekend,3,30,15
1489092,126269,Hungry Ghost,Coffee,15.26,Weekend,4,26,31
1482184,415783,Oiji Mi,Korean,23.18,Weekend,Not given,24,20
1489530,193870,Everyman Espresso,Coffee,7.31,Weekday,3,26,31
1482237,250284,Nom Wah Tea Parlor,Chinese,9.7,Weekend,4,30,33
1495474,356959,Sey,Coffee,10.83,Weekday,4,20,28
1479722,275669,Taqueria Diana,Mexican,19.35,Weekday,Not given,24,25
1483377,183982,Oiji Mi SoHo,Korean,24.77,Weekend,3,27,25
1496496,54782,Veniero's,Bakery,10.46,Weekend,4,29,18
1478570,344759,Felice,Italian,6.16,Weekday,4,20,23
1495155,305384,Franchia,Vegetarian,24.64,Weekday,4,33,19
1491055,427582,Sylvia's - $5 off first order,Southern,6.92,Weekday,5,20,23
1481897,1433,Lucali,Italian,18.3,Weekday,Not given,28,21
1496354,104588,The River Cafe - East Village,American,16.67,Weekend,4,31,24
1493172,23580,Cecconi's,Italian,28.22,Weekday,Not given,32,25
1491609,479888,Dudley's,Australian,28.66,Weekday,4,27,24
1485481,148722,Spot Dessert Bar,Dessert,27.59,Weekend,4,24,17
1496622,169407,Thursday Kitchen,Korean,10.23,Weekday,5,30,24
1482976,262223,Seasoned Vegan SoHo,Vegetarian,15.32,Weekday,3,30,22
1483485,329610,Franchia,Vegetarian,18.05,Weekend,5,35,20
1484029,399329,Dinosaur Bar-B-Que,BBQ,21.5,Weekend,Not given,20,25
1480668,146139,Le Crava,American,8.6,Weekday,4,30,21
1490380,263804,Konditori,Coffee,25.18,Weekday,3,32,28
1494645,104306,Arcade Bakery.,Bakery,7.12,Weekend,4,27,32
1483669,73247,Arlington Club,Steakhouse,19.25,Weekend,4,26,15
1495729,123268,The Cecil,Southern,22.37,Weekend,3,30,25
1478216,142619,Shake Shack,American,6.07,Weekend,4,28,19
1498079,361286,Jin Ramen,Japanese,4.48,Weekday,Not given,21,25
1487891,231940,Hundred  Acres,American,31.52,Weekday,4,34,26
1479558,81985,Planta,Vegetarian,19.15,Weekday,Not given,23,26
1482542,143295,Old Homestead,Steakhouse,11.34,Weekday,4,28,26
1491426,278472,Le Pavillon,French,15.15,Weekday,Not given,35,15
1484277,442969,Le Pain Quotidien (archived),Vegetarian,4.5,Weekday,Not given,31,32
1488039,425174,Per Se,French,19.32,Weekend,Not given,27,23
1480804,477295,Sey,Coffee,15.83,Weekend,5,33,18
1479270,277668,[Gran Electrica],Mexican,22.71,Weekday,5,24,29
1494366,335938,Hungry Ghost,Coffee,7.74,Weekday,5,25,21
1487237,293537,Fraunces Tavern,American,21.48,Weekday,3,27,33
1490977,323148,Taqueria Diana,Mexican,24.69,Weekend,4,34,25
1480899,314987,Doughnut Plant,Bakery,20.46,Weekend,5,26,31
1483263,22974,Cote,Korean,21.69,Weekend,5,25,18
1480082,220318,Nowon,Korean,11.89,Weekday,5,25,32
1493971,282126,Hwa Yuan,Chinese,11.96,Weekend,Not given,29,25
1481574,343999,Charles' Country Pan Fried Chicken,Southern,13.5,Weekend,4,23,33
1487748,499789,Her Name is Han,Korean,12.16,Weekend,4,31,27
1477517,77793,The Meatball Shop (closed),Italian,29.15,Weekend,5,23,30
1485470,255079,Empellon Ì©,Mexican,14.07,Weekend,Not given,26,23
1489450,489081,Frankies 457 Spuntino Ã©,Italian,4.5,Weekday,5,33,28
1482661,160557,Cheli,Chinese,19.12,Weekday,3,29,21
1478717,158368,Lupa,Italian,13.46,Weekend,4,20,25
1494926,474614,Strip House,Steakhouse,11.5,Weekend,5,26,32
1482849,133843,Orwashers,Bakery,19.51,Weekend,3,22,22
1490332,127416,Bien Cuit,Bakery,9.25,Weekend,Not given,25,15
1493618,149511,La Mercerie,French,10.92,Weekday,5,21,23
1482093,59443,Sullivan Street Bakery,Bakery,16.67,Weekend,4,30,19
1482852,30393,Ess-a-aBgel,Deli,15.64,Weekday,3,26,28
1491155,147659,Sonnyboy,Australian,12.94,Weekday,3,33,25
1477994,127130,Momoya,Japanese,9.55,Weekend,5,30,26
1493351,237907,Blackbarn,American,7.03,Weekend,3,29,25
1478702,259898,Morton's,Steakhouse,12.24,Weekend,4,21,21
1492137,77414,La Grenouille,French,27.27,Weekend,4,34,25
1477659,54093,Shake Shack,American,13.0,Weekend,Not given,20,18
1479780,327709,Box Kite Coffee,Coffee,20.54,Weekday,4,21,24
1479897,253967,Katz's Delicatessen,Deli,16.87,Weekday,4,20,31
1479067,410618,Sacred Chow,Vegetarian,19.11,Weekday,3,29,22
1481596,488309,ChikaLicious Ã±,Dessert,11.86,Weekday,5,31,24
1485002,322403,Her Name is Han,Korean,30.38,Weekend,Not given,34,26
1492541,229107,Mudspot,Coffee,27.34,Weekend,3,21,23
1485075,162753,destefano's,Steakhouse,18.77,Weekday,5,32,24
1489173,36825,Modern Love Brooklyn (archived),Vegetarian,17.97,Weekday,3,29,22
1493171,346156,P.S. Kitchen *NEW*,Vegetarian,35.0,Weekday,Not given,23,22
1479882,357958,La Esquina,Mexican,8.64,Weekday,4,23,21
1492590,475192,[Gran Electrica],Mexican,18.06,Weekend,5,31,21
1481207,431993,Piccola Cucina (closed),Italian,21.62,Weekend,5,28,22
1487815,264925,V-Spot,Vegetarian,17.87,Weekend,Not given,25,27
1491462,7644,Ferrara Bakery,Bakery,4.5,Weekday,Not given,28,28
1490720,147101,Philippe,Chinese,15.19,Weekday,3,29,26
1486178,490927,Roots Cafe â™,Coffee,35.0,Weekday,5,33,28
1492837,327422,Jongro BBQ,Korean,28.7,Weekday,4,34,22
1494681,146132,Lamalo,Middle Eastern,17.22,Weekday,Not given,23,32
1479179,414528,Eric Kayser Upper West Side,Bakery,4.5,Weekday,3,25,27
1487427,160080,Wu's Wonton King,Chinese,22.38,Weekend,3,23,17
1480006,94241,Tabata Ramen,Japanese,32.33,Weekday,3,27,29
1495725,352201,Pies 'n' Thighs,Southern,25.88,Weekday,3,27,23
1482467,140011,Zou Zou's,Middle Eastern,21.73,Weekday,4,33,26
1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28
1480858,206298,Maison Premiere _¤¾Ñ¼,French,26.16,Weekday,3,29,27
1489991,149594,ChikaLicious,Dessert,4.5,Weekday,5,28,15
1495717,222654,BCD Tofu House,Korean,23.51,Weekend,3,23,27
1494223,44359,La Mercerie,French,14.91,Weekday,4,33,31
1489465,157758,Supercrown,Coffee,6.84,Weekend,4,24,15
1486609,188554,Del Frisco's,Steakhouse,18.29,Weekend,4,24,28
1494380,227459,Cha Cha Matcha,Dessert,20.79,Weekday,Not given,24,16
1494320,474022,François Payard,Dessert,15.99,Weekend,5,23,18
1486318,341170,Zibetto,Coffee,22.45,Weekend,Not given,24,24
1488967,373561,Three Seat Espresso,Coffee,9.14,Weekday,Not given,26,32
1478293,84045,Barbounia,Mediterranean,12.13,Weekend,Not given,26,26
1484465,133724,Nebraska Steakhouse,Steakhouse,10.07,Weekend,Not given,28,21
1480235,263188,Candle Cafe,Vegetarian,17.78,Weekday,5,28,23
1487978,317924,Shuka,Middle Eastern,15.2,Weekday,3,28,17
1493379,435306,Miss Ada,Middle Eastern,26.52,Weekday,3,29,23
1488030,407862,Sweatshop,Coffee,27.27,Weekday,5,20,31
1479145,198133,Manhatta,American,9.73,Weekend,Not given,26,20
1487536,443674,Saba,Middle Eastern,18.28,Weekday,4,32,24
1486271,451893,McNulty's,Coffee,14.02,Weekday,3,22,20
1496628,486986,Bourke Street Bakery,Coffee,10.51,Weekday,3,20,28
1479789,491088,Piccola Cucina (closed),Italian,7.1,Weekend,3,28,24
1497316,19370,Everyman Espresso,Coffee,22.2,Weekday,5,21,28
1482830,291038,The Bean - CLOSED,Coffee,17.83,Weekend,5,27,18
1486589,37790,Ralph's Coffee,Coffee,18.74,Weekday,5,29,23
1477180,154339,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.15,Weekday,Not given,21,24
1482374,288936,Upstate Stock - $5 off first order,Coffee,4.5,Weekday,Not given,35,21
1485440,8190,Ample Hills,Ice Cream,11.07,Weekend,3,23,24
1480177,483054,Veggie Grill,Vegetarian,19.17,Weekday,5,30,27
1481759,208846,Lucien - Williamsburg,French,20.38,Weekend,Not given,28,22
1497043,317482,Empire Steak House,Steakhouse,18.5,Weekend,5,25,16
1476883,354948,Westville Hudson,American,16.01,Weekend,5,20,18
1492292,350582,Epistrophy,Italian,14.65,Weekday,Not given,29,18
1493705,426900,Peaches,Southern,15.22,Weekday,Not given,32,20
1486307,369602,Mercadito,Mexican,12.25,Weekend,4,32,22
1479709,182194,Lady M,Dessert,21.96,Weekday,Not given,29,16
1478776,161558,Zaba'rs,Deli,10.13,Weekday,5,31,23
1476774,114400,Shake Shack,American,29.39,Weekday,Not given,23,33
1482476,428417,Veggie Grill,Vegetarian,11.7,Weekend,5,29,22
1480099,236768,Hill Country Barbecue Market (20% off),BBQ,16.93,Weekend,5,28,22
1484249,44943,Felix,French,22.16,Weekend,Not given,35,26
1480288,28,Angel's Share,Japanese,23.99,Weekend,4,33,25
1480336,436553,Cecconi's,Italian,15.57,Weekend,5,24,26
1491016,300740,Sparks Steak House (closed),Steakhouse,15.09,Weekday,Not given,29,30
1490170,390838,Chavela's,Mexican,6.42,Weekend,5,31,19
1477443,105903,Shake Shack,American,24.3,Weekday,4,35,29
1480335,282660,Attaboy,American,17.32,Weekday,5,34,25
1483845,290673,Primehouse,Steakhouse,5.92,Weekday,3,25,21
1477283,75115,RedFarm Hudson,Chinese,14.07,Weekday,Not given,20,32
1479334,48783,Da Silvano,Italian,19.05,Weekday,5,24,20
1496147,235763,Maman,Coffee,12.97,Weekday,5,30,27
1496148,299178,La Mercerie,French,22.16,Weekday,5,26,22
1480290,433873,The Spotted Pig Brooklyn,American,22.56,Weekday,5,28,15
1480140,431715,The Bean,Coffee,4.5,Weekday,5,26,25
1482354,162746,Grimaldi's,Italian,25.31,Weekday,3,23,23
1480501,42023,SEY Coffee,Coffee,9.72,Weekday,5,35,23
1495150,6737,Au Za'atar,Middle Eastern,26.41,Weekend,5,29,18
1495719,123803,Veniero's,Bakery,23.57,Weekend,4,30,24
1478826,479224,Peter Luger Steak House,Steakhouse,29.89,Weekday,Not given,24,26
1491622,498348,Wild Ginger,Vegetarian,17.69,Weekday,4,29,23
1496202,420675,sweetgreen Brooklyn,Vegetarian,20.48,Weekend,5,31,25
1494092,13521,Le Pavillon,French,22.93,Weekend,4,26,17
1493800,459711,Pita Grill,Middle Eastern,4.5,Weekday,5,29,33
1485026,487160,Frankies 457 Spuntino,Italian,4.5,Weekday,5,28,21
1488786,126596,MarkJoseph,Steakhouse,29.39,Weekday,Not given,31,26
1486695,275676,"Maya,",Mexican,10.38,Weekday,Not given,33,30
1480372,85049,B&H Dairy,Vegetarian,14.25,Weekend,Not given,35,21
1488361,134052,L'Artusi,Italian,14.88,Weekend,5,27,23
1477033,59105,Sushi of Gari 46,Japanese,29.05,Weekend,3,35,26
1492209,170540,STK,Steakhouse,7.4,Weekday,Not given,28,20
1494863,234578,The Smith,American,6.37,Weekend,5,20,17
1490465,110311,The Brandy Library,American,23.25,Weekend,5,28,26
1486104,422159,Hungry Ghost,Coffee,22.48,Weekend,5,25,32
1487439,141745,Christos Steak House,Steakhouse,13.86,Weekday,Not given,22,22
1486265,400814,Bemelmans Bar,American,7.48,Weekday,4,20,26
1484427,479331,Blossom,Vegetarian,17.39,Weekend,5,20,33
1479787,423113,Le Gigot,France,9.89,Weekend,4,24,18
1494670,448570,White Horse Tavern (UES),American,4.5,Weekday,5,29,32
1482684,109775,Birria-Landia - East Village,Mexican,29.95,Weekday,5,27,20
1496173,202379,Gregory's Coffee,Coffee,15.81,Weekday,5,30,23
1489469,198986,Bibble & Sip,Bakery,12.48,Weekday,5,28,24
1489048,57026,Dante Upper West Side,Italian,8.52,Weekday,5,24,15
1476849,42052,Pepe Rosso To Go,Pizza,13.73,Weekend,Not given,21,28
1489638,245441,Souen,Vegetarian,20.22,Weekend,Not given,30,32
1488825,277087,Carne Mare,Steakhouse,15.05,Weekday,5,26,26
1492096,318796,Bosie Tea Parlor,Dessert,10.95,Weekday,Not given,26,15
1481502,336789,Blue Bottle,Coffee,21.18,Weekday,5,32,24
1491151,118444,Nowon,Korean,8.26,Weekday,5,27,23
1494062,227760,Casa Enrique,Mexican,20.32,Weekday,3,31,27
1487282,380030,Gotham Bar and Grill,American,24.91,Weekday,Not given,24,23
1485624,26657,Maison Kayser,Bakery,9.35,Weekday,4,30,31
1480086,213455,Employees Only,American,8.2,Weekday,5,32,31
1492675,324754,Club A Steakhouse,Steakhouse,9.17,Weekend,5,23,17
1480011,277043,Financier Patisserie,Dessert,25.14,Weekend,Not given,28,29
1478854,254979,L'Artusi,Italian Food,13.52,Weekday,4,23,20
1483930,76549,Terms of Endearment,Vegetarian,23.85,Weekend,Not given,26,22
1481106,366845,Los Tacos No. 1,Mexican,7.9,Weekday,5,26,33
1496704,303280,Dough,Bakery,4.5,Weekend,Not given,24,23
1485347,445937,Black Tap (closed),American,4.5,Weekday,4,30,19
1491883,341502,Cha Cha Matcha,Dessert,22.45,Weekday,5,26,26
1494429,137070,Wild Ginger (archived),Vegetarian,25.54,Weekend,4,22,18
1497099,118101,Bobwhite Counter,Southern,17.8,Weekday,Not given,24,30
1483319,292924,Artichoke Basille's Pizza,Italian,29.2,Weekend,Not given,31,28
1493858,459911,The Halal Guys,Middle Eastern,21.8,Weekend,Not given,24,23
1483360,45189,BOSIE TEA PARLOR,Dessert,11.28,Weekday,5,26,30
1489637,492403,Momofuku Ko (20% off),Korean,20.06,Weekday,4,26,28
1483250,68100,Lan Sheng,Chinese,4.5,Weekday,Not given,24,20
1490778,135381,Zou Zou's,Middle Eastern,28.57,Weekday,4,23,23
1493806,456901,Porter House,Steakhouse,24.16,Weekend,5,33,23
1493416,295564,Le Crava,American,11.45,Weekend,Not given,28,18
1493016,16742,By Chloe,Vegetarian,26.09,Weekday,5,26,30
1481785,125592,Lan Sheng,Chinese,26.93,Weekday,4,28,18
1487769,171755,Al di La Ã©,Italian,4.5,Weekday,4,22,29
1495802,452224,Kubeh,Middle Eastern,31.21,Weekend,4,28,20
1477647,359228,Yama  Japanese  Restaurant,Japanese,9.27,Weekend,Not given,23,29
1485784,408374,Laser Wolf *NEW*,Middle Eastern,28.34,Weekday,5,29,26
1491819,3470,Let's Meat BBQ,Korean,26.44,Weekend,5,27,25
1479614,134043,Fraunces Tavern *NEW*,American,7.65,Weekday,5,29,15
1478495,298054,Citizens of,Australian,21.53,Weekend,Not given,27,31
1492258,77799,Golden Unicorn,Chinese,27.12,Weekend,5,29,29
1497277,233298,Gorilla Coffee,Coffee,20.85,Weekend,4,23,26
1495110,16078,Caffe Dante - CLOSED,Coffee,6.26,Weekday,Not given,29,16
1492850,248173,Angel's Share,Japanese,5.08,Weekday,Not given,33,24
1497038,93484,New Wonjo,Korean,17.08,Weekday,5,28,23
1482181,66674,Employees Only,American,11.21,Weekend,5,31,27
1491600,377930,Caffe Dante - CLOSED,Coffee,23.61,Weekday,3,31,15
1494812,337076,Gallaghers,Steakhouse,19.15,Weekend,Not given,25,19
1478554,127057,Champs Diner (Original Location),Vegetarian,7.3,Weekend,4,20,20
1482103,141731,Blossom,Vegetarian,21.41,Weekend,4,35,27
1481440,358719,Gallaghers,Steakhouse,23.32,Weekday,5,28,26
1484740,204414,B&H Dairy,Vegetarian,16.54,Weekday,3,35,23
1481381,183491,Lamalo,Middle Eastern,8.56,Weekend,5,29,25
1493419,26997,Hole in the Wall,Australian,16.17,Weekend,4,26,19
1485140,251097,Charles' Country Pan Fried Chicken,Southern,20.58,Weekend,5,23,22
1486317,239396,Sey,Coffee,10.22,Weekend,5,25,32
1492712,62091,Lombardi's,Italian,14.84,Weekday,5,32,15
1494206,115478,ChikaLicious,Dessert,8.59,Weekday,5,31,30
1477284,40745,Parm,Italian,14.12,Weekend,3,28,22
1487888,316893,Maman,Coffee,20.31,Weekend,5,26,18
1481594,270288,The Capital Grille,Steakhouse,12.64,Weekday,4,35,26
1480095,269704,Roots Cafe,Coffee,10.09,Weekend,5,24,32
1494856,170956,Lavagna - $5 off first order,Italian,13.21,Weekend,5,25,22
1481417,482065,Grimaldi's,Italian,10.51,Weekend,5,24,21
1477672,59742,J. G. Melon,American,6.07,Weekday,3,29,25
1484511,77085,Patsy's Pizzeria,Italian,19.24,Weekday,3,32,17
1495545,486794,Momofuku Ko (20% off),Korean,19.36,Weekend,Not given,35,16
1480584,373563,Bowery Meat Company,Steakhouse,25.05,Weekend,4,21,18
1480460,190027,Big Gay Ice Cream,Ice Cream,10.58,Weekday,5,21,25
1483182,411387,Piccolo Cafe,Coffee,11.28,Weekend,Not given,32,24
1478556,101527,Dante *NEW*,Italian,14.67,Weekday,Not given,32,20
1478685,199503,B&H Dairy,Vegetarian,18.66,Weekend,5,28,32
1497360,49181,Soogil (20% off),Korean,8.04,Weekday,5,27,23
1496625,320177,Ralph's Coffee,Coffee,35.0,Weekday,5,30,17
1496834,108474,Mapo BBQ,Korean,20.2,Weekend,3,20,24
1482071,221365,Patsy's Pizzeria,Italian,13.86,Weekend,Not given,27,22
1493353,50063,Flinders Lane,Australian,18.45,Weekday,5,26,28
1494800,434131,Old Homestead,Steakhouse,14.1,Weekend,5,20,17
1481515,231759,Peak,American,14.7,Weekday,4,27,23
1480149,293309,Eleven Madison Park,American,28.13,Weekday,3,32,21
1485675,139541,Blue Note,American,11.14,Weekday,Not given,25,31
1482971,420645,Insa,Korean,18.72,Weekend,5,26,22
1482114,209249,Del Frisco's,Steakhouse,5.97,Weekend,Not given,26,31
1487014,194160,Bedouin Tent,Middle Eastern,20.13,Weekday,Not given,23,18
1495208,193579,Dirt Candy,Vegetarian,14.77,Weekday,5,29,27
1491639,111868,mr. k's,Chinese,21.15,Weekend,5,20,23
1479521,174992,il Buco Alimentari - Downtown,Italian,19.3,Weekday,3,28,32
1479689,78025,Emilio's Ballato,Italian,18.09,Weekday,Not given,29,19
1495369,337832,McSorley's Old Ale House,American,11.25,Weekend,5,25,21
1484947,179192,ABC Kitchen,Vegetarian,10.91,Weekend,5,22,32
1482897,21262,Cecconi's,Italian,16.59,Weekday,3,26,23
1482064,10566,The Boathouse,American,21.74,Weekday,4,33,33
1488069,134284,Lupa,Italian,13.11,Weekend,3,22,23
1488800,389172,Nish Nush,Middle Eastern,16.52,Weekday,4,25,24
1494419,133760,Nowon (20% off),Korean,19.54,Weekday,Not given,24,24
1495504,10394,Seasoned Vegan SoHo,Vegetarian,18.01,Weekend,3,23,19
1479439,397366,Russ & Daughters - Midtown,Deli,22.96,Weekday,5,27,22
1481883,476617,Ample Hills,Ice Cream,28.37,Weekday,5,21,20
1477842,299221,RedFarm Broadway,Chinese,14.07,Weekday,Not given,35,33
1490667,189284,Mimi's Hummus,Middle Eastern,16.29,Weekend,4,26,21
1476760,180776,Empanada Mama (closed),Mexican,22.75,Weekend,1,29,18
1493408,161478,Harry's,Steakhouse,16.08,Weekday,3,22,23
1490337,222908,Peasant,Italian,16.64,Weekend,4,24,18
1481569,54184,Kristalbelli,Korean,10.11,Weekday,Not given,20,28
1480360,34195,Empire Steak House,Steakhouse,11.62,Weekend,5,24,22
1489525,165970,Blue Smoke,BBQ,26.85,Weekday,3,22,22
1494972,312338,Wu's Wonton King,Chinese,15.97,Weekend,5,33,26
1480499,474900,ABC Kitchen,Vegetarian,24.12,Weekday,5,27,23
1485769,144482,Saga,American,5.71,Weekday,4,34,33
1487291,28149,Butler,Coffee,22.78,Weekend,Not given,29,23
1483580,494440,McNulty's,Coffee,22.96,Weekend,5,24,19
1481817,338330,François Payard,Dessert,22.64,Weekday,Not given,24,27
1494566,25203,Augustine,American,21.78,Weekday,4,20,30
1487647,332971,Rocco Steakhouse,Steakhouse,12.96,Weekday,5,31,26
1482705,177693,Atoboy,Korean,7.75,Weekend,Not given,25,22
1496018,118860,Konditori,Coffee,6.0,Weekday,4,20,27
1489185,288537,Arlo,American,8.2,Weekday,4,24,22
1482059,465063,Toby's Estate,Coffee,11.63,Weekend,5,26,28
1482725,269197,Ruby's,Australian,16.6,Weekday,4,20,25
1479424,239977,Congee Village,Chinese,12.09,Weekend,4,30,29
1497206,116524,Maison Kayser,Bakery,20.11,Weekday,Not given,26,23
1490856,241099,La Mercerie,French,23.19,Weekday,5,22,23
1491211,438157,St. Anselm,Steakhouse,15.38,Weekend,4,27,28
1493253,85550,Industry Kitchen,American,22.19,Weekday,Not given,35,20
1484578,200424,Dirt Candy,Vegetarian,18.59,Weekend,Not given,30,33
1479754,176851,Patisserie Chanson,Dessert,10.93,Weekday,Not given,22,27
1495537,43060,Gammeeok,Korean,19.82,Weekend,Not given,22,24
1486305,194596,Veggie Grill,Vegetarian,25.52,Weekend,Not given,30,30
1493019,227312,Locanda Verde,Italian,20.82,Weekend,Not given,20,15
1485397,435129,Gazala's,Middle Eastern,16.32,Weekend,5,24,21
1492125,412800,The Capital Grille,Steakhouse,15.95,Weekday,3,27,22
1494673,33071, The Grill ,American,7.1,Weekend,3,27,23
1495236,383188,Little Collins,Coffee,22.37,Weekday,Not given,23,32
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21
1480176,2171,New Wonjo,Korean,13.45,Weekday,4,31,21
1494695,353492,Taqueria Diana,Mexican,21.72,Weekday,5,22,21
1480754,341958,Champs Diner (Original Location),Vegetarian,25.77,Weekend,5,22,18
1481457,242209,Mercadito,Mexican,23.19,Weekday,Not given,21,19
1477571,121476,Blue Ribbon Fried Chicken,American,16.2,Weekend,Not given,32,23
